,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,sid,token,target,filename
228,34.34473,0.1174614,33.2378,34.770990000000005,36.79835,3.560543,275.5113,528.0826,302.6393,572.4254,0.1578865,0.5042514,0.08798678,0.1434693,0.2104915,0.1225047,1.870524,0.810289,1.634793,0.9202298,0.043769199999999994,0.5341423000000001,27.81205,0.5040928,12.19385,1.080009,17.89193,0.9010606,0.4364698,30.036790000000003,0.04527659999999999,1.73528,0.8793601000000001,0.8473014999999999,9.254778,0.353777,10.82686,0.9697485999999998,26.01987,0.3912542,478.3764,0.2967532,1168.124,0.1606515,-47.23853,-1.583566,1589.198,0.1504819,767.3178,0.4124814000000001,-58.64475,-1.098136,2669.391,0.09685104,816.5796,0.4008506,-62.98475,-0.9834874,-18.32124,-0.4527911,26.8929,0.392114,0.01010989,3.504455,-0.01367651,-0.8029331999999999,0.0470342,0.5219484999999999,31.86493,0.3293481,10.24085,1.307489,16.50371,1.042045,-2.068127,-6.029357,-19.27394,27.97474,-0.03259537,-6.108861e-05,0.03390982,4.584527,3.197675,0.2409091,0.2278937,0.06,0.02981424,-49.28455,VFPNorm12,Speech1,0,VFPNorm12_Speech1
229,34.30936,0.12552819999999998,32.723040000000005,33.3188,35.84729,3.1242490000000003,371.2559,343.20599999999996,57.02406,64.86495,0.1357015,0.5482551999999999,0.06248619,0.1326844,0.1980747,0.1355885,1.834495,1.047365,1.314806,0.6469286999999999,0.02968333,0.6005326,21.48829,0.8157629,11.06829,0.8999965,9.942407,1.55582,0.4919242999999999,28.37549000000001,0.02856616,2.084064,0.9017882,1.094739,9.60541,0.3139544,5.9660910000000005,1.802478,23.95574,0.4801812,480.2613,0.3329479,1299.469,0.15610739999999998,-98.8708,-0.9562171,1498.9520000000002,0.1877066,888.7408,0.3777767,-102.0235,-0.8533468000000001,2727.817,0.1101156,824.2046,0.8261431,-106.1451,-0.7782791,-15.08092,-0.4153429,26.84624,0.3374942,0.02168297,1.506043,-0.01236366,-0.8111208000000001,0.03363789,0.5227129,32.378029999999995,0.3684789,10.29995,0.9056984,6.2305699999999975,2.741151,-6.345294,-2.147275,-15.468420000000002,24.9835,-0.04569231,0.0005566828,0.02382623,4.87106,2.346041,0.22375,0.2972767,0.24,0.27982140000000005,-51.07614,VFPNorm12,Speech2,0,VFPNorm12_Speech2
230,34.458690000000004,0.1619723,33.47288,34.78159,37.77044,4.297554,239.4822,219.6673,23.97951,16.22915,0.1552283,0.6623561,0.05813116,0.12556620000000002,0.2580269,0.1998957,2.20194,1.020457,1.736877,1.043777,0.03255714,0.548884,21.43372,0.6985251,5.9413620000000025,2.414075,8.208177000000001,1.737291,3.584592,3.511157,0.03976161,1.81927,0.8778538,0.9152414,9.431225,0.4275210999999999,6.899601,1.414352,22.63929,0.463473,536.778,0.3042939,1234.767,0.1324145,-91.28146,-1.034202,1519.365,0.1158755,1018.8,0.5513888000000001,-94.62264,-0.9493301,2678.115,0.07954607,999.2247,0.9610347,-100.8249,-0.8308450999999999,-13.54693,-0.670876,26.21554,0.3654352,0.003854271,9.714243,-0.002976851,-4.165304,0.03810116,0.4761462,30.23676,0.2216355,2.673163,5.425637,4.632523,3.070964,-1.6723830000000002,-6.891369,-16.448179999999994,27.37911,-0.0540375,0.002855252,0.02493972,4.011461,2.040817,0.2671428,0.08030554,0.2316667,0.1605633,-50.20087,VFPNorm12,Speech3,0,VFPNorm12_Speech3
231,27.52222,0.2418192,21.38556,28.96691,29.92822,8.542652,305.9384,365.6812,221.9745,303.9495,0.2267053,0.4930863,0.113194,0.2167391,0.3196303,0.2064363,3.720435,2.2356990000000003,2.332201,1.420425,0.08501767,0.4844989000000001,19.38233,0.7172571,13.5589,0.7262291000000001,17.38958,0.8613941999999999,1.847612,6.5224160000000015,0.11642,1.649211,1.3783219999999998,0.8444154,4.467184,0.962652,9.263121,2.048026,24.20665,0.6949761999999999,486.4641,0.4058509,1180.789,0.1888131,-82.5268,-1.08362,1556.961,0.1998292,789.2012,0.4870045,-91.11678,-0.8949475,2652.679,0.1044482,692.0428,0.4916717,-91.26492,-0.8782398000000001,-16.19066,-0.5315407,24.04178,0.3981866,0.001938667,13.11602,-0.01399085,-0.692277,0.09927897,0.4333996,26.00888,0.4383111,15.02977,0.6753137,20.74426,0.8044279999999999,-0.7538336999999999,-18.31117,-12.44743,21.95335,-0.042303,-0.001210788,0.06334523,4.87106,2.906977,0.205,0.1391582,0.1266667,0.06359594,-44.54489,VFPNorm13,Speech1,0,VFPNorm13_Speech1
232,28.14997,0.1482123,27.79658,28.97434,31.25519,3.458614,235.22099999999998,394.7853,167.0569,156.2136,0.2387501,0.5881883000000001,0.09769618,0.2023522,0.4006464,0.3029502,3.37915,2.2263740000000003,2.780862,1.722978,0.0843163,0.5361611,18.41173,0.9298977,10.92623,0.8935366,13.34619,1.2205979999999998,1.848325,6.163492,0.05611472,1.583931,1.290612,0.9318406,4.998465,0.8594644,7.419016,2.520898,23.70631,0.8802142,534.7045,0.4098913,1266.872,0.25631770000000004,-102.1706,-0.9084874,1551.861,0.199786,888.6898,0.5441701999999999,-107.5314,-0.7982965999999999,2746.609000000001,0.1301787,720.0079,0.4592318,-110.3483,-0.7515951,-13.916620000000002,-0.6043964,25.72933,0.357104,-0.003826476,-8.386855,-0.01185036,-0.6760210999999999,0.09979311,0.3879972,29.42996,0.3797845,11.80512,1.033777,11.97762,1.716939,-3.4999510000000003,-3.506101,-10.32258,19.2705,-0.04241267,-0.002980617,0.06819855,4.297994,2.034884,0.25,0.3456671,0.1925,0.1056823,-44.62034,VFPNorm13,Speech2,0,VFPNorm13_Speech2
233,27.63382,0.15940810000000002,26.41729,29.14348,30.02726,3.609964,455.1591,609.7769,264.8896,494.2097,0.2525593,0.5875458,0.101249,0.2326982,0.4058763,0.3046273,3.831356,2.214769,2.304653,0.9854417,0.09516467,0.7238298000000001,16.87365,0.9374015,9.862904,1.180586,10.87476,1.045903,4.204958,2.611809,0.0946791,1.557935,1.462018,0.9535882,4.941229,0.7859271,11.7777,1.08472,25.4606,0.32294670000000003,529.8739,0.3430597,1242.537,0.1710329,-107.1037,-0.8568072,1518.99,0.13683420000000002,875.8495,0.3364027,-112.6233,-0.7680151999999999,2690.0640000000008,0.05909009,609.5012,0.5379949,-116.0986,-0.7124455,-14.40125,-0.5876096,24.68105,0.3575495,-0.008153263000000001,-3.830231,-0.00976797,-0.8876021999999999,0.1278549,0.6314586,28.45973,0.3051047,7.918255,1.561979,12.51205,1.165558,0.1723596,76.047,-10.25401,18.87917,-0.03948882,-0.0003743023,0.06503505,4.011461,2.623907,0.1766667,0.07601169,0.1844444,0.115865,-43.46283,VFPNorm13,Speech3,0,VFPNorm13_Speech3
234,23.8416,0.1846976,23.04324,24.2786,25.86383,2.820593,441.4575,491.7359,64.99834,58.60944,0.2536446,0.6787901,0.08107013,0.2215149,0.4152358,0.3341657,3.5742580000000004,1.369505,3.384993,2.018442,0.1263633,1.367394,23.5986,0.726223,11.52935,0.8487483,13.13194,0.8921306999999999,6.7069160000000005,1.665672,0.08432780000000001,1.727758,1.493286,0.8338795,3.588268,1.092384,3.080038,3.362255,28.44328,0.2864785,470.44800000000004,0.4095609000000001,1214.255,0.15842979999999998,-91.39551,-1.022922,1482.0479999999998,0.15999520000000006,1022.397,0.3836803,-100.3315,-0.8490133,2508.116,0.1206378,935.7234,0.3384277,-104.5865,-0.778419,-18.31437,-0.3212368,27.94081,0.2381979,0.009620253,3.169089,-0.01765502,-0.7631486,0.1750517,1.227611,34.68798,0.3173724,11.29179,0.9851673,14.15622,1.012946,4.656797,2.814743,-14.47459,25.51759,-0.04514104,0.001285413,0.06383475,3.438396,2.339181,0.23625,0.2562683,0.1511111,0.1707138,-39.91413,VFPNorm14,Speech1,0,VFPNorm14_Speech1
235,23.85017,0.1263601,22.97206,23.95915,25.9155,2.943445,105.2542,89.229,89.13426,131.3925,0.3063201,0.6103510999999999,0.1114791,0.2877774,0.4763433,0.3648642,3.3218300000000003,1.668166,2.670922,1.500915,0.1263714,0.6861316,28.62121,0.5394042,9.35372,1.036114,11.91412,1.213012,6.864464,2.150521,0.07251924,1.348523,1.183053,0.8957835999999999,4.127221,0.7982902,0.1925505,55.71548000000001,26.91236,0.488868,525.0459999999998,0.4570239,1338.055,0.2343447,-72.87634,-1.231529,1497.495,0.1977194,997.85,0.335616,-81.15839,-1.022713,2587.688,0.1197285,822.5531,0.3263515,-87.07207,-0.9041195,-16.889429999999994,-0.3127478,27.60455,0.2404416,0.006939235,4.663223,-0.01484752,-1.045123,0.1587659,0.513742,36.1266,0.3505342,10.27407,1.069608,12.51485,1.2914,6.272941,2.797174,-14.11732,24.26268,-0.03522472,-0.0030273440000000004,0.05615195,4.011461,1.749271,0.3716667,0.4095289,0.218,0.3414323,-38.76249,VFPNorm14,Speech2,0,VFPNorm14_Speech2
236,28.04848,0.30861350000000004,24.72263,28.23223,31.86122,7.138592,336.1151,390.6895,129.7913,112.3993,0.1963477,0.6537069000000001,0.07453923,0.1638456,0.2895818,0.2150426,2.872688,1.650807,1.861739,1.568991,0.08175205,0.8078420000000001,16.11093,1.068439,13.88589,0.5758616999999999,15.67481,0.7372318,8.898595,1.166972,0.07443651,1.416966,1.2450709999999998,0.9298563,4.272339,1.23,8.516057,1.225619,28.34902,0.4016535,481.0154,0.4324581,1222.486,0.2116848,-115.1526,-0.8120008000000001,1517.876,0.1766504,988.7986,0.5114548,-120.3866,-0.6971594,2529.79,0.1194918,957.3105,0.493037,-120.7252,-0.6801842,-19.03241,-0.5176837000000001,27.47523,0.4095591,0.007620154,4.441888,-0.0115165,-1.187685,0.1197128,0.5918658,27.73211,0.5335122,16.82648,0.5325747,18.95139,0.7617871,10.2713,1.353193,-12.46655,22.36062,-0.04545254,0.001369805,0.04711232,4.297994,2.325582,0.1925,0.1597459,0.1922222,0.3819767,-42.58714000000001,VFPNorm14,Speech3,0,VFPNorm14_Speech3
237,34.07264,0.08286498,31.12175,34.26571,35.37305,4.251301,17.09832,13.99237,39.68054,38.34688,0.2230441,0.6085411000000001,0.0874636,0.2035899,0.3410209,0.2535573,2.563133,1.325321,2.174034,1.208939,0.054056799999999995,0.7336444000000001,20.13833,0.8586313,7.892416000000001,1.556319,4.824804,3.113184,7.487309,1.579879,0.0237481,2.18337,0.8869193999999999,1.195682,9.468538,0.3357833,4.505949,1.540037,19.22879,0.4006977000000001,606.1174,0.3048367,1317.8429999999996,0.1947903,-97.03255,-0.9526956,1635.441,0.16938,983.8116,0.4052304,-99.46376,-0.8742769,2631.519,0.1168109,883.3363,0.4201439,-102.2032,-0.8273982,-13.81482,-0.5095516,23.06862000000001,0.3934279000000001,0.0349915,0.710141,-0.01635668,-0.656042,0.07045829,0.5944305999999999,31.42741,0.3165952,3.660293,3.5166089999999994,3.277081,4.880088,5.234648,2.381878,-10.0572,18.87108,-0.03568995,-0.0009104107,0.03346423,3.724928,1.749271,0.3133333,0.1621385,0.2383333,0.2417586,-44.16791,VFPNorm15,Speech1,0,VFPNorm15_Speech1
238,31.61681,0.1209391,30.098540000000003,32.10026,34.29308,4.194542,74.75623,65.54212,149.966,235.7805,0.1954113,0.7407665,0.06411599999999999,0.15017170000000002,0.325073,0.260957,2.794605,1.105889,2.496372,1.682681,0.06066481,0.8595450000000001,24.67736,0.5402857,7.335355,1.496527,3.955268,3.653911,8.034074,1.314859,0.03639822,1.666832,1.302879,0.9815296999999998,7.288651,0.6498921,3.695519,1.789184,22.63182,0.4179942,575.4845,0.3839224,1309.193,0.1253934,-93.77744,-0.9667443,1570.644,0.1884072,1004.489,0.3198256,-97.44627,-0.8737596,2604.7670000000007,0.13727920000000002,811.0239999999999,0.4434316,-101.8815,-0.7982661999999999,-14.29979,-0.5335890999999999,26.9316,0.3357047,0.02422646,1.453231,-0.01340435,-0.9853632,0.08151485,0.7044019,32.81383,0.333214,6.2051370000000015,2.053892,0.02883546,607.3204,6.3810720000000005,2.030096,-14.880629999999998,25.22196,-0.04102619999999999,-0.001158578,0.03145658,3.724928,2.623907,0.2066666,0.2439034,0.15,0.1227463,-45.18679,VFPNorm15,Speech2,0,VFPNorm15_Speech2
239,33.401990000000005,0.08654266,31.88843,33.05767,35.69240999999999,3.803984,23.61352,12.1698,37.94563,29.11436,0.2320214,0.5013742,0.1232096,0.2129303,0.3306382,0.2074285,2.931706,1.565461,2.63023,0.8849411,0.07118224,0.5316764,26.08775,0.5337590999999999,11.37207,0.9527439,11.25768,1.342527,4.146196,2.701506,0.03430779,2.030509,0.9926095,0.8506709000000001,8.647491,0.4221283,9.075594,1.080994,23.88553,0.320659,523.1501,0.3573278,1242.16,0.14036070000000006,-61.47886999999999,-1.299074,1571.921,0.1886277,858.7697,0.3921692,-67.42568,-1.052036,2619.35,0.09451544,766.6964,0.474349,-70.44509000000002,-0.9778814,-16.7919,-0.4274749,25.33291,0.3400902,0.03077573,1.034912,-0.01557788,-0.6762251,0.07795162,0.4767002,30.84914,0.3256423,11.14199,1.050763,11.07569,1.400932,3.217595,3.651668,-10.56778,20.0544,-0.02376453,-0.0005412791999999999,0.05217708,5.444126,2.915452,0.251,0.1551419,0.09,0.06041523,-44.13668,VFPNorm15,Speech3,0,VFPNorm15_Speech3
240,26.62328,0.05836212,25.2918,26.71263,27.90825,2.616453,97.48306,111.6379,23.59245,14.9472,0.3899397,0.6156571999999999,0.16256289999999998,0.3367839,0.6210142,0.4584514,4.339109,1.690543,4.0822980000000015,2.843472,0.1338144,0.5965446,22.45453,0.7307621999999999,7.59373,1.546706,15.61336,0.8616019,4.989594,2.750599,0.02494831,1.070323,1.138146,0.8132208000000001,5.702498,0.4964652,2.318366,2.1813990000000003,22.41828,0.3502807,495.5844,0.3997386,1180.711,0.1890166,-70.42598000000002,-1.236045,1541.406,0.1749675,872.9588,0.3675927,-78.16698000000002,-1.034866,2586.021,0.1034528,869.9209,0.3335007,-81.79352,-0.9577711,-14.13507,-0.4997170999999999,22.49959,0.3856622,0.02052858,1.674786,-0.01591395,-0.910934,0.1670376,0.4497523,30.74894,0.3380112,5.15359,2.451881,19.97728,0.6975018,2.626881,5.818938,-9.8685,19.69103,-0.04339845,0.00404092,0.06465446,4.87106,2.623907,0.2488889,0.1761593,0.1275,0.1186118,-37.73431,VFPNorm16,Speech1,0,VFPNorm16_Speech1
241,27.79957000000001,0.07827485,26.39745,27.9835,29.17202,2.774567,83.14641,73.32363000000002,31.33548,42.38709,0.3936828,0.7104656,0.1206357,0.3205838,0.6357041999999999,0.5150685,5.51665,2.490239,5.126894,2.504779,0.15299970000000002,0.6667865,22.97775,0.5351341,11.49269,0.9492914,19.25644,0.7272928000000001,0.30869159999999995,59.49486,0.02514305,1.115651,1.204338,0.8190398,5.905509,0.5614826999999999,3.072116,1.459655,22.33368,0.366459,498.6735,0.4778454000000001,1233.9589999999996,0.183011,-60.66209,-1.387788,1565.977,0.195436,828.211,0.3415116,-69.86929,-1.080727,2630.176,0.1035478,785.6902,0.559487,-71.3901,-1.046156,-15.48029,-0.4419755,21.4493,0.4427747,0.01734747,2.191676,-0.01589463,-0.8339799000000001,0.1836077,0.5409009,27.11366,0.4054834000000001,11.99077,1.018083,23.44475,0.5785909,-2.75396,-6.95165,-14.90083,26.36641,-0.04994931,0.004793515999999999,0.06583206,4.87106,1.749271,0.4133333,0.4853063,0.168,0.2212148,-37.38549,VFPNorm16,Speech2,0,VFPNorm16_Speech2
242,29.76307000000001,0.2533762,26.57597,28.03407,29.45108,2.875116,1196.524,1193.321,205.5175,263.2478,0.3956868,0.7140396,0.0961827,0.3392408,0.6788738000000001,0.5826911,6.113907,2.203174,3.785409,2.062478,0.1258987,0.7437819,16.821270000000002,1.151457,7.8541690000000015,1.561322,18.80551,1.012979,-0.03777755,-435.1182,0.02258584,1.3454270000000002,1.051546,0.9033971,5.898975,0.6226793,3.858896,2.262963,16.15362,0.9217718,620.5297,0.5499008000000001,1225.256,0.2325247000000001,-85.97385,-1.09127,1680.604,0.2352243,835.6998,0.4604279000000001,-90.69123,-0.9562746,2753.766,0.1326724,740.5148,0.35038600000000003,-90.42676,-0.9578314,-10.86601,-0.9325836,15.14908,0.7248126,0.02230986,1.509187,-0.01582191,-0.9517722,0.1760715,0.4833119000000001,25.60449,0.7322863000000001,6.083528,2.15916,25.88062,0.7701178000000001,-6.4424519999999985,-2.84351,-8.434609,18.76418,-0.03918546,0.005353379,0.0532145,3.151862,2.332362,0.24875,0.309008,0.254,0.2511255,-37.69503,VFPNorm16,Speech3,0,VFPNorm16_Speech3
243,20.17008,0.1108538,18.74312,19.87172,21.5768,2.833677,186.5983,248.079,58.67048000000001,59.28543000000001,0.4307833,0.5933593,0.1979988,0.3721257,0.6461749,0.4481761,5.056769999999998,2.458348,4.857386,2.717843,0.2544999,0.6159291,24.64269,0.6130085,13.152020000000002,0.7229553000000001,20.3458,0.6048446999999999,6.461849,1.994681,0.06344416,1.187482,1.4778209999999998,0.8154438,1.948707,1.407928,2.940913,2.859664,21.60843,0.5507015000000001,503.9342,0.4216744000000001,1205.328,0.2155294,-63.37451,-1.294135,1535.2720000000006,0.1787714,887.3106,0.3756293,-75.08621,-0.9906524,2527.631,0.1292284,758.8399,0.3459308,-75.62127,-0.9804576,-18.76761,-0.3433544000000001,23.81737,0.3209013,-0.008144115,-3.274763,-0.02442206,-0.5082657,0.3061619,0.4733642,31.300690000000003,0.3378408,13.428020000000002,0.7946344,22.24917,0.5699281999999999,5.954603,2.454772,-11.34358,19.45405,-0.04091015,-0.004239953,0.1344614,4.584527,2.616279,0.26777779999999995,0.1654474,0.1366667,0.1380419,-34.13997,VFPNorm17,Speech1,0,VFPNorm17_Speech1
244,23.15524,0.4220457,18.89014,20.62554,23.63568,4.745543,552.7009,766.7191,-24.56226,94.18545,0.4985155,0.7873358,0.1335874,0.4169531,0.8018283,0.6682408000000001,6.8732539999999975,4.973289,5.587027,2.928651,0.2551737,0.8262618,21.36664,0.9126284,8.188267,1.27875,14.84106,0.8477171,4.13042,3.525524,0.058809,1.233398,1.593334,0.910266,1.78077,2.304148,1.937145,5.810238,17.597260000000006,0.9653648,489.9243,0.4117459,1204.905,0.2090105,-87.70634,-1.047188,1458.432,0.22382070000000004,991.7411,0.4287409,-90.56406,-0.9537294,2485.704,0.1398114,744.1896,0.4036254,-92.38643,-0.9153627,-13.99856,-0.722056,21.04884,0.5760843000000001,-0.008157213,-3.931718,-0.02633962,-0.5182289000000001,0.3556534,0.5683530999999999,30.38578,0.6110641,6.931531,1.728907,16.21305,0.9468296,0.8546296,20.4722,-11.18413,20.35383,-0.04340295,-0.004847827,0.1131655,2.86533,2.034884,0.28,0.4228475,0.1771428,0.1668801,-32.416270000000004,VFPNorm17,Speech2,0,VFPNorm17_Speech2
245,21.67259,0.1711209,19.71842,21.31904,25.18977000000001,5.471342,146.6015,119.6839,42.97808,24.35833,0.4864797000000001,0.8168880000000001,0.1311125,0.3099621,0.8671645,0.736052,7.757577,3.783262,4.867216,2.853801,0.2718935,1.553497,20.16437,0.9008531,10.02693,1.085032,11.59175,0.8219517,5.521675,1.995785,0.04960135,1.212177,1.482749,0.8307705,2.25722,2.234323,7.023465,2.74693,20.53619,0.5309724,452.4056,0.3192408,1165.654,0.1586376,-98.45097,-0.9425207,1404.23,0.1623638,969.1147,0.2224588,-105.4481,-0.8162983,2403.32,0.09811328,671.1198,0.3727145,-106.8365,-0.7927257,-17.39698,-0.3444687,23.28197,0.30882009999999993,-0.006940685,-4.9364919999999985,-0.02333469,-0.5612073000000001,0.4027919,1.246983,32.42524,0.2883723,8.077653,1.53467,13.58985,0.8734209999999999,3.65,3.643872,-9.66975,18.65019,-0.04721987,-0.003852724,0.12310410000000002,3.151862,2.040817,0.25,0.2226464,0.2142857,0.09882989,-31.70795,VFPNorm17,Speech3,0,VFPNorm17_Speech3
246,26.00533,0.1436287,22.52721,25.41797,30.65325,8.12604,28.52646,20.85712,22.284000000000002,10.85647,0.17834679999999994,0.8359894,0.04123688,0.14148270000000002,0.2660815,0.2248446,2.942708,2.103517,2.679984,1.876041,0.04261554,0.9001768,12.13106,1.5539459999999998,6.8311509999999975,2.159899,15.947020000000002,1.085576,11.32498,1.24515,0.02584058,0.8416570999999999,1.219125,0.9861143,5.5009169999999985,0.4434944000000001,4.570856,1.434351,17.18421,0.480747,494.2495,0.4547972,1170.528,0.2638847,-120.15,-0.7751391,1540.746,0.16507149999999998,769.6198,0.4421588,-124.0264,-0.7071951999999999,2520.73,0.1169573,836.5499,0.2767659,-124.4349,-0.7011231,-10.21289,-0.7517083000000001,18.96149,0.4065749,0.01194554,2.595919,-0.005520431,-1.7863099999999998,0.06696514,0.6355506999999999,27.71767,0.3401867,-1.053711,-14.46935,22.68618,0.9644876,8.098179,2.023894,-10.03775,20.19185,-0.04147664,0.005512286,0.02504,3.724928,1.749271,0.2316667,0.09564111,0.32,0.3665151,-47.81269,VFPNorm18,Speech1,0,VFPNorm18_Speech1
247,23.48912,0.1455911,20.89285,23.28041,25.61077,4.717928,184.5604,95.45301,83.36973,78.04982,0.09372211,0.8100208999999999,0.04014794,0.0556269,0.1332345,0.09308656,2.335982,1.52594,1.879627,1.345742,0.02946166,0.9432589,14.6031,0.8170813,11.80952,0.9049204,7.127368,1.7213459999999998,11.5121,0.7682981,0.06454802,0.9370025,1.998513,0.7585564,2.16783,1.473023,6.069221,0.9231899,21.45818,0.5966640000000001,557.6895,0.4212118,1185.092,0.1637215,-148.6751,-0.5293555,1578.6170000000006,0.14786670000000002,937.4282,0.3296188,-152.1204,-0.4832566,2585.814,0.1337644,792.5508,0.30364640000000004,-152.7974,-0.4759981,-14.968979999999998,-0.536626,25.05035,0.4013478,-0.0205305,-1.372868,-0.01053187,-0.9708996,0.05213342,0.6679244000000001,27.86751,0.285175,6.6851270000000005,2.087257,12.37502,1.379612,9.724092,1.139261,-15.158929999999998,26.99697,-0.04159098,0.002806341,0.02161384,2.86533,2.325582,0.0975,0.07611668,0.2154545,0.3255307,-53.89326,VFPNorm18,Speech2,0,VFPNorm18_Speech2
248,25.06795,0.1088792,23.03397,24.55651,27.36069,4.326723,140.8027,152.6041,25.63903,13.0503,0.1879011,0.8087791999999999,0.0644371,0.1348571,0.3023831,0.237946,2.538363,1.7199650000000002,2.617506,1.111243,0.05259352,0.9045352,18.09488,0.7780125,11.69658,1.035558,20.70718,0.8581764999999999,8.434163999999999,1.881729,0.03466989,1.152327,1.458633,0.9554696,4.420458,0.6254996,3.3408839999999995,1.915882,20.20927,0.3521184,565.6444,0.4801076,1151.31,0.27084250000000004,-91.2582,-0.9661184000000002,1633.4029999999998,0.2005905,692.928,0.4455548,-95.97648,-0.8525596,2654.796,0.12797830000000002,717.3699,0.3799138,-95.64825,-0.8575961999999999,-13.57914,-0.5399994,20.65948,0.4019466,0.009930507,3.440449,-0.01051654,-1.372896,0.07068868,0.7495155,25.80329,0.37672,8.309057000000001,1.5505520000000002,25.15796,0.7332981,5.415541,3.48506,-13.18069,22.01449,-0.03009446,0.001808391,0.02790017,4.584527,3.77907,0.1469231,0.1506593,0.09615385,0.05414204,-46.36948,VFPNorm18,Speech3,0,VFPNorm18_Speech3
249,20.5815,0.09285787,19.05605,20.61296,21.93828,2.882229,116.1712,99.42252,14.85948,18.03201,0.13661199999999998,0.7402890000000001,0.04519691,0.1036929,0.2148128,0.1696159,2.232605,1.274293,1.521487,1.553103,0.04106879,0.6879571999999999,23.64122,0.577395,11.14565,0.7857108,5.738938,1.984657,7.246466000000002,1.402636,0.03900068,0.945915,1.7027259999999995,1.00768,2.432371,0.8986646999999999,2.128191,1.596155,23.16647,0.3845924000000001,489.0916,0.4257657,1275.474,0.22814970000000004,-99.53625,-0.9496511,1420.0970000000002,0.1523848,1026.805,0.3367195,-106.4924,-0.8228267,2453.715,0.1205064,868.1644,0.3676436,-110.8139,-0.7549824,-14.32858,-0.4144327,26.41925,0.34851409999999994,0.01018312,2.693146,-0.01460583,-0.8216026,0.058969799999999996,0.4106405,32.4261,0.3503394,11.45151,0.9120686,4.066442,3.645883,4.845104,2.477887,-16.459139999999998,28.30139,-0.03562864,0.002231851,0.021206400000000004,3.151862,2.332362,0.2125,0.1497289,0.19625,0.1850633,-49.51763,VFPNorm19,Speech1,0,VFPNorm19_Speech1
